"District,C,254","Route,C,254","County,C,254","Postmile,C,254","Descriptn,C,254","Back_pk_h,C,254","Back_pk_m,C,254","Back_AADT,C,254","Ahead_pk_h,C,254","Ahead_pk_m,C,254","Ahead_AADT,C,254","Lat_S_or_W,C,254","Lon_S_or_W,N,19,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11"
5,129,SCR,3.35,CARLTON ROAD,970,13100,9800,910,11800,9800,36.92414229,-121.69774350000,36.92414229000,-121.69774350000
5,129,SCR,7.2,ROGGE LANE,890,12000,10000,1350,12900,11700,36.90384487,-121.63917010000,36.90384487000,-121.63917010000
5,129,SCR,9.998,SAN BENITO/SANTA CLARA COUNTY LINE,1050,12400,11700,,,,36.90051921,-121.59751170000,36.90051921000,-121.59751170000
5,129,SBT,0,SAN BENITO/SANTA CLARA COUNTY LINE,,,,1050,12400,11700,36.90051921,-121.59751170000,36.90051921000,-121.59751170000
5,129,SBT,R2.644,JCT. RTE. 101,1150,13300,11000,,,,36.882566,-121.56166700000,36.88256600000,-121.56166700000
4,130,SCL,3.66,MOUNT HAMILTON ROAD,,,,370,2600,2400,37.3835576,-121.81493580000,37.38355760000,-121.81493580000
4,130,SCL,6.06,CLAYTON ROAD,150,1000,930,130,880,810,37.37791548,-121.78390300000,37.37791608000,-121.78386550000
4,130,SCL,11.23,QUIMBY ROAD,60,380,350,50,330,300,37.34224276,-121.72201550000,37.34224276000,-121.72201550000
4,130,SCL,17.24,KINCAID ROAD,50,330,300,40,240,220,37.33344565,-121.66772810000,37.33344565000,-121.66772810000
4,130,SCL,22.503,MOUNT HAMILTON,40,240,220,,,,37.34202067,-121.64157410000,37.34202067000,-121.64157410000
4,131,MRN,0,JCT. RTE. 101,,,,5000,48500,46000,37.90278182,-122.51570950000,37.90271505000,-122.51570820000
4,131,MRN,0.666,STRAWBERRY DRIVE,3300,32000,30000,3350,33000,30500,37.89920753,-122.50468180000,37.89910127000,-122.50469710000
4,131,MRN,1.86,"TIBURON, TRESTLE GLEN DRIVE",2650,26000,24000,2550,25500,23200,37.897986,-122.48796470000,37.89798600000,-122.48796470000
4,131,MRN,3.22,"TIBURON, SAN RAFAEL AVENUE",2100,20900,19000,1650,16500,15000,37.88449273,-122.47250060000,37.88449273000,-122.47250060000
4,131,MRN,4.392,MAIN STREET,570,5800,5200,,,,37.87336864,-122.45508660000,37.87328652000,-122.45512260000
10,132,SJ,0,JCT. RTE. 580,,,,1550,17000,13200,37.63902309,-121.40050680000,37.63875483000,-121.40225260000
10,132,SJ,0.243,CHRISMAN ROAD,1550,17000,14400,1500,15100,13000,37.63871153,-121.39763070000,37.63847945000,-121.39762800000
10,132,SJ,3.24,JCT. RTE. 5,1500,15100,13000,1450,15200,14100,37.63789821,-121.34300730000,37.63766640000,-121.34301990000
10,132,SJ,R5.86,"VERNALIS, JCT. RTE. 33",1450,15200,13600,2300,15300,15100,37.63803137,-121.29525280000,37.63803137000,-121.29525280000
10,132,SJ,7.108,SAN JOAQUIN/STANISLAUS COUNTY,1800,17600,11500,,,,37.63828593,-121.27364920000,37.63828608000,-121.27359500000
10,132,STA,0,SAN JOAQUIN/STANISLAUS COUNTY,,,,1650,17400,11500,37.63828593,-121.27364920000,37.63828608000,-121.27359500000
10,132,STA,8.38,HART ROAD,2200,14000,13000,1200,14400,13400,37.6379435,-121.12216010000,37.63788404000,-121.12216120000
10,132,STA,11.39,DAKOTA AVENUE,1150,13600,12800,1150,14800,13200,37.63829017,-121.06730710000,37.63822625000,-121.06729590000
10,132,STA,13.42,"MODESTO, CARPENTER ROAD",1100,13100,12200,950,12600,11700,37.63872526,-121.03040330000,37.63866467000,-121.03063510000
10,132,STA,14.732,"MODESTO, JCT. RTE. 99",1450,15100,14300,1000,12000,10400,37.63923284,-121.00691790000,37.63915817000,-121.00685250000
10,132,STA,L14.983,JCT. RTE. 108 WEST,1000,12000,10400,1000,8700,8650,37.64175299,-121.00356250000,37.64164163000,-121.00359110000
10,132,STA,L15.06,JCT. RTE. 108 EAST,1000,8700,8650,1350,16200,14400,37.64078289,-121.00242090000,37.64072049000,-121.00250320000
10,132,STA,L15.711,"MODESTO, 9TH/D STREET",1350,16200,14400,1200,13700,12000,37.63407352,-120.99438110000,37.63395502000,-120.99439400000
10,132,STA,15.34,"MODESTO, 14TH/D STREET",1400,16700,14800,1400,16100,14100,37.63767688,-120.98960960000,37.63754182000,-120.98966590000
10,132,STA,16.323,"MODESTO, LA LOMA AVENUE",1700,20100,18100,2000,18000,17800,37.63824595,-120.97210560000,37.63815356000,-120.97231930000
10,132,STA,17.14,EL VISTA AVENUE,2000,21000,20200,1950,20500,19200,37.63821716,-120.95724400000,37.63811384000,-120.95720480000
10,132,STA,18.15,LINCOLN AVENUE,1850,21300,19100,1550,17900,15900,37.63822089,-120.93895520000,37.63812841000,-120.93895070000
10,132,STA,19.13,"MODESTO, CLAUS ROAD",1500,16200,13300,1300,14700,14600,37.63832205,-120.92100820000,37.63819987000,-120.92095300000
10,132,STA,20.103,"EMPIRE, SANTA FE DRIVE/ E STREET",1500,17000,14900,900,10000,9300,37.63829103,-120.90306430000,37.63822918000,-120.90306910000
10,132,STA,20.352,I ST - LT,990,11300,10100,740,8600,7600,37.63834118,-120.89857980000,37.63827831000,-120.89857150000
10,132,STA,23.144,GEER/ALBERS ROADS,640,8300,7800,960,11400,10700,37.63878287,-120.84766640000,37.63864962000,-120.84765690000
10,132,STA,27.22,REINWAY AVE,910,10900,9300,820,10100,8700,37.63824332,-120.77367800000,37.63813009000,-120.77367000000
10,132,STA,28,HICKMAN ROAD/F STREET,560,8000,7900,410,8500,7900,37.63833166,-120.75954340000,37.63819675000,-120.75948870000
10,132,STA,28.242,TIM BELL ST / BAKER ST,460,7400,7000,460,6300,5500,37.63934028,-120.75574910000,37.63934028000,-120.75574910000
10,132,STA,29.105,SKYLINE BOULEVARD,360,4750,3300,290,3750,2900,37.63980067,-120.74046250000,37.63980067000,-120.74046250000
10,132,STA,35.98,ROBERTS FERRY ROAD,250,2300,1700,320,2550,2500,37.63868642,-120.61880330000,37.63864194000,-120.61880130000
10,132,STA,45.81,"LA GRANGE,  LA GRANGE RD/COUNTY ROAD J59",270,2800,1700,310,1500,1400,37.6631905,-120.47165190000,37.66309820000,-120.47169430000
10,132,STA,51.006,STANISLAUS/TUOLUMNE COUNTY LINE,200,1400,1350,,,,37.63736358,-120.39283470000,37.63736358000,-120.39283470000
10,132,TUO,0,STANISLAUS/TUOLUMNE COUNTY LINE,,,,200,1400,1350,37.63736358,-120.39283470000,37.63736358000,-120.39283470000
10,132,MPA,3.774,MARIPOSA/TUOLUMNE COUNTY LINE,170,1300,1200,,,,37.67688843,-120.36480630000,37.67688843000,-120.36480630000
10,132,TUO,3.774,MARIPOSA/TUOLUMNE COUNTY LINE,,,,250,1950,1250,37.67688843,-120.36480630000,37.67688843000,-120.36480630000
10,132,TUO,4.02,BONDS FLAT RD LT,250,1950,1400,330,2500,1850,37.67916305,-120.36189140000,37.67912011000,-120.36185030000
10,132,TUO,5.96,LAS PALMAS WAY RT,330,2500,1850,320,2500,1850,37.683581,-120.33106100000,37.68358100000,-120.33106100000
10,132,TUO,6.32,MERCED FALLS RD RT,320,2500,1500,270,2650,1750,37.68873409,-120.33055700000,37.68873409000,-120.33055700000
10,132,TUO,R7.58,LOZAND ST/DON PEDRO BAR,310,2450,1450,260,1900,1150,37.706288,-120.33401200000,37.70628800000,-120.33401200000
10,132,TUO,R7.636,TUOLUMNE/MARIPOSA COUNTY LINE,260,1450,1400,,,,37.7069296,-120.33390640000,37.70692960000,-120.33390640000
10,132,MPA,R7.636,TUOLUMNE/MARIPOSA COUNTY LINE,,,,260,1450,1400,37.7069296,-120.33390640000,37.70692960000,-120.33390640000
10,132,MPA,18.746,"COULTERVILLE, JCT. RTE. 49",100,800,720,,,,37.71036133,-120.19694970000,37.71036133000,-120.19694970000
12,133,ORA,0,"LAGUNA BEACH, JCT. RTE. 1",,,,1900,26000,22200,33.5427594,-117.78534050000,33.54275940000,-117.78534050000
12,133,ORA,0.23,"LAGUNA BEACH, N OF CLIFF DRIVE",1900,25500,22000,2400,33000,28500,33.54535271,-117.78286020000,33.54535762000,-117.78284600000
12,133,ORA,0.962,"LAGUNA BEACH, CANYON ACRES DRIVE",3150,40000,36300,2900,42000,37500,33.55385924,-117.77582480000,33.55376688000,-117.77570240000
12,133,ORA,3.416,"LAGUNA BEACH, EL TORO ROAD",2900,42000,37500,1600,23300,20100,33.58279925,-117.76148780000,33.58279514000,-117.76138860000
12,133,ORA,8.376,JCT. RTE. 405,2900,40500,35000,2900,40000,35000,33.65174991,-117.76134880000,33.65168781000,-117.76089170000
12,133,ORA,8.927,BARRANCA PARKWAY,2900,40000,35000,2550,35000,30100,33.65905815,-117.75707710000,33.65889227000,-117.75669570000
12,133,ORA,9.565,"IRVINE, JCT. RTE. 5",2500,35000,30100,5000,43500,42600,33.66765223,-117.75359160000,33.66754532000,-117.75314500000
12,133,ORA,11.897,IRVINE BOULEVARD,5600,48000,46900,5600,48000,46900,33.69695327,-117.73592650000,33.69673470000,-117.73563740000
12,133,ORA,13.644,JCT. RTE. 241,5600,48000,47200,,,,33.7181122,-117.72095410000,33.71834319000,-117.71997660000
7,134,LA,0,"LOS ANGELES, JCT. RTES. 101/170",,,,14000,192000,190000,34.15435047,-118.37736260000,34.15313600000,-118.37638200000
7,134,LA,0.509,"LOS ANGELES, LANKERSHIM BOULEVARD",14000,192000,190000,14300,199000,198000,34.15321442,-118.36762530000,34.15302360000,-118.36757380000
7,134,LA,0.857,"LOS ANGELES, CAHUENGA BOULEVARD",14300,199000,198000,15100,218000,216000,34.15331967,-118.36168070000,34.15312591000,-118.36167310000
7,134,LA,2.106,"BURBANK, HOLLYWOOD WAY",15100,218000,216000,15100,214000,210000,34.15370851,-118.34005500000,34.15353313000,-118.34008600000
7,134,LA,2.896,"BURBANK, RIVERSIDE DRIVE",15100,214000,210000,15800,219000,213000,34.15365614,-118.32665530000,34.15344213000,-118.32672510000
7,134,LA,3.811,"LOS ANGELES, FOREST LAWN DRIVE",15800,219000,213000,15500,232000,228000,34.15503772,-118.31094890000,34.15480990000,-118.31105080000
7,134,LA,4.811,"LOS ANGELES, VICTORY BLVD/RIVERSIDE DR",15500,232000,228000,14800,218000,211000,34.15543632,-118.29391680000,34.15524348000,-118.29393620000
7,134,LA,4.924R,BEGIN RIGHT ALIGN,,,,7400,109000,105500,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,34.15523018000,-118.29200040000
7,134,LA,R5.47R,"LOS ANGELES, JCT. RTE. 5",7400,109000,105500,9400,125000,117500,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,34.15217289000,-118.28303970000
7,134,LA,R5.667R,"LOS ANGELES, JCT. RTE. 5, END RIGHT ALIGN",9400,125000,117500,,,,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,34.15267217000,-118.28002660000
7,134,LA,4.924L,BEGIN LEFT ALIGN,,,,7400,109000,105500,34.15542137,-118.29201560000,0.00000000000,0.00000000000
7,134,LA,5.076L,"LOS ANGELES, JCT. RTE. 5",7400,109000,105500,9400,125000,117500,34.1554208,-118.28944100000,0.00000000000,0.00000000000
7,134,LA,R5.076L,"LOS ANGELES, JCT. RTE. 5, END LEFT ALIGN",9400,125000,117500,,,,34.1554208,-118.28944100000,0.00000000000,0.00000000000
7,134,LA,R5.667,"LOS ANGELES, JCT. RTE. 5",,,,18700,250000,235000,34.15285382,-118.28021900000,34.15267217000,-118.28002660000
7,134,LA,R6.178,"GLENDALE, CONCORD ST/SAN FERNANDO RD",18700,250000,235000,19100,253000,240000,34.15483836,-118.27142080000,34.15466789000,-118.27137500000
7,134,LA,R6.574,"GLENDALE, PACIFIC AVENUE",19100,253000,240000,19000,249000,239000,34.15625388,-118.26466090000,34.15606908000,-118.26470240000
7,134,LA,R7.127,"GLENDALE, BRAND BOULEVARD",19000,249000,239000,18900,247000,239000,34.15642549,-118.25506950000,34.15626645000,-118.25504240000
7,134,LA,R7.87,"GLENDALE, GLENDALE AVENUE",18900,247000,239000,18800,241000,234000,34.15590755,-118.24215070000,34.15575282000,-118.24228550000
7,134,LA,R8.256,"GLENDALE, VERDUGO ROAD UC",18800,241000,234000,18800,241000,234000,34.15259687,-118.23671010000,34.15233800000,-118.23673000000
7,134,LA,R8.963,"GLENDALE, JCT. RTE. 2",18800,241000,234000,16300,211000,205000,34.14686601,-118.22642700000,34.14672900000,-118.22637800000
7,134,LA,R11.439,"LOS ANGELES, EAGLE ROCK/FIGUEROA ST",16300,211000,205000,17100,218000,214000,34.14310747,-118.18582490000,34.14293514000,-118.18598020000
7,134,LA,R12.36,"PASADENA, SAN RAFAEL AVENUE",17100,218000,214000,18300,224000,220000,34.14339406,-118.17076040000,34.14329356000,-118.17060130000
7,134,LA,R12.965,"PASADENA, ORANGE GROVE BOULEVARD",18300,224000,220000,18700,225000,221000,34.14691911,-118.16120800000,34.14669607000,-118.16109830000
7,134,LA,R13.341,"PASADENA, JCT. RTES. 210/710",18700,225000,221000,,,,34.15162,-118.15141400000,34.15144000000,-118.15121200000
5,135,SB,0,"LOS ALAMOS, JCT. RTE. 101",,,,940,6000,5700,34.74254662,-120.27085030000,34.74254662000,-120.27085030000
5,135,SB,1,OLD STATE HIGHWAY,480,3100,2900,290,1900,1800,34.74536561,-120.28761760000,34.74536561000,-120.28761760000
5,135,SB,M9.095,"CABRILLO HIGHWAY, JUNCTION OLD ROUTE 1",350,2200,2100,1300,8300,7900,34.76646083,-120.42409910000,34.76646083000,-120.42409910000
5,135,SB,M9.605,SAN ANTONIO ROAD,380,4300,3000,470,5300,3700,34.772577,-120.42897500000,34.77266083000,-120.42874510000
5,135,SB,M11.722,SOUTH JCT. RTE. 1,460,4300,3600,460,4300,3600,34.80090886,-120.44294720000,34.80115783000,-120.44283610000
5,135,SB,R9.1,"ORCUTT, NORTH JCT. RTE. 1",460,4300,3600,1300,15000,10400,34.85424973,-120.45246380000,34.85337363000,-120.45171990000
5,135,SB,R10.412,EAST CLARK AVENUE,1300,15000,10400,2300,26000,18000,34.86489329,-120.43678710000,34.86487369000,-120.43653770000
5,135,SB,10.93,FOSTER ROAD,1300,25000,14000,1500,29000,17000,34.88307134,-120.43664800000,34.88307095000,-120.43648900000
5,135,SB,11.73,LAKEVIEW ROAD/SKYWAY DRIVE,1500,29000,19000,1800,27000,20700,34.89451356,-120.43663050000,34.89449863000,-120.43643400000
5,135,SB,12.74,MILLER STREET,2100,31000,24300,2400,36000,28000,34.909116,-120.43600840000,34.90907899000,-120.43584890000
5,135,SB,13,SANTA MARIA WAY,2500,38000,29000,2300,35000,26700,34.912936,-120.43602800000,34.91292575000,-120.43583730000
5,135,SB,13.54,BETTERAVIA ROAD,2700,40000,30900,2600,39000,30400,34.92081613,-120.43611030000,34.92079752000,-120.43593670000
5,135,SB,14.78,"SANTA MARIA, STOWELL ROAD",2500,37000,28800,2300,34000,26200,34.93850929,-120.43609230000,34.93850725000,-120.43593600000
5,135,SB,15.772,"SANTA MARIA, JCT. RTE. 166",2100,31000,23900,2300,26000,25200,34.9531216,-120.43595640000,34.95312615000,-120.43579250000
5,135,SB,16.77,"SANTA MARIA, DONOVAN ROAD",2300,25000,23400,2300,25000,23200,34.9677009,-120.43572510000,34.96766512000,-120.43555980000
5,135,SB,17.806,"SANTA MARIA, JCT. RTE. 101",2100,24000,20900,,,,34.98129793,-120.43143240000,34.98129793000,-120.43143240000
9,136,INY,0,JCT. RTE. 395,,,,130,1150,770,36.57927712,-118.05760270000,36.57927712000,-118.05760270000
9,136,INY,17.73,JCT. RTE. 190,110,960,580,,,,36.43003604,-117.82438000000,36.43003604000,-117.82438000000
6,137,KIN,0,JCT. RTE. 43,,,,280,2700,2650,36.097981,-119.54571100000,36.09798100000,-119.54571100000
6,137,KIN,2.061,KINGS COUNTY/TULARE COUNTY,200,1850,1800,,,,36.12068421,-119.53627020000,36.12068421000,-119.53627020000
6,137,TUL,0,KINGS COUNTY/TULARE COUNTY,,,,400,3900,3650,36.12068421,-119.53627020000,36.12068421000,-119.53627020000
6,137,TUL,1.86,ROAD 28,260,2600,2400,260,2650,2450,36.13767407,-119.51075190000,36.13767407000,-119.51075190000
6,137,TUL,7.2,ROAD 228,320,3100,2950,200,2000,1850,36.203352,-119.49300900000,36.20335200000,-119.49300900000
6,137,TUL,13.28,ROAD 84,310,3200,2750,310,3350,2850,36.203381,-119.38433400000,36.20338100000,-119.38433400000
6,137,TUL,14.26,"TULARE, SOUTH WEST STREET",520,5300,5200,330,3400,3350,36.203622,-119.36681400000,36.20362200000,-119.36681400000
6,137,TUL,14.76,"TULARE, PRATT STREET",1050,9700,9500,1100,11200,10500,36.20368758,-119.35783680000,36.20368758000,-119.35783680000
6,137,TUL,14.98,SOUTH E STREET,1100,11200,10500,1600,16400,14800,36.204215,-119.35398150000,36.20421500000,-119.35398150000
6,137,TUL,R15.53,"TULARE, SOUTH L STREET",860,8900,7800,730,6500,6400,36.20568126,-119.34413490000,36.20568126000,-119.34413490000
6,137,TUL,R15.6,"TULARE, M STREET AT INYO",730,6500,6400,280,2500,2350,36.205871,-119.34288200000,36.20587100000,-119.34288200000
6,137,TUL,R15.78,"TULARE, HWY TURNS RT ONTO TULARE FR M ST",280,2500,2350,580,5500,5400,36.20845167,-119.34349780000,36.20845167000,-119.34349780000
6,137,TUL,15.94,O ST,580,5500,5400,1350,13400,13100,36.2088311,-119.34080610000,36.20883110000,-119.34080610000
6,137,TUL,16.116,"TULARE, CHERRY AVENUE",1350,13400,13100,1400,13900,13200,36.20932224,-119.33767590000,36.20932224000,-119.33767590000
6,137,TUL,16.489,"TULARE, BLACKSTONE AVENUE",1400,13900,13200,1750,19000,16700,36.20974174,-119.33101960000,36.20963001000,-119.33101240000
6,137,TUL,16.628,"TULARE, JCT. RTE. 99",1750,19200,16900,1950,22000,18900,36.210577,-119.32869600000,36.21043106000,-119.32871480000
6,137,TUL,17.01,"TULARE, LASPINA STREET (ROAD 112)",1950,22000,18900,1450,17800,15900,36.21130279,-119.32206430000,36.21112188000,-119.32204840000
6,137,TUL,17.511,"TULARE, JCT. RTE. 63 NORTH",1450,15600,14100,1250,13000,12200,36.211364,-119.31304800000,36.21120380000,-119.31303410000
6,137,TUL,20.46,LOVERS LANE (ROAD 140),980,10900,10500,960,10400,10100,36.21099,-119.26028500000,36.21090700000,-119.26028500000
6,137,TUL,23.897,FARMERSVILLE ROAD (ROAD 168),1000,11000,10600,950,10900,10400,36.21076498,-119.19882250000,36.21069400000,-119.19882900000
6,137,TUL,27.396,JCT. RTE. 65,940,10900,10400,,,,36.2108421,-119.13619150000,36.21077746000,-119.13618820000
7,138,LA,0R,"JCT. RTE. 5, BEGIN RIGHT ALIGN",,,,410,2450,1925,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,34.75816500000,-118.79523500000
7,138,LA,1.392R,END RIGHT ALIGN,410,2450,1925,,,,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,34.77256020000,-118.77849330000
7,138,LA,0L,BEGIN LEFT ALIGN,,,,410,2450,1925,34.75851092,-118.79592860000,0.00000000000,0.00000000000
7,138,LA,1.392L,END LEFT ALIGN,410,2450,1925,,,,34.77290421,-118.77865210000,0.00000000000,0.00000000000
7,138,LA,1.711,GORMAN POST RD,810,4900,3850,630,4650,3600,34.774661,-118.77366800000,34.77431675000,-118.77359530000
7,138,LA,4.11,OLD RIDGE ROUTE ROAD,630,4650,3600,590,4300,3400,34.76492713,-118.73295270000,34.76492713000,-118.73295270000
7,138,LA,14.534,245TH ST WEST,510,4150,3250,480,3900,3050,34.77454748,-118.56262050000,34.77454748000,-118.56262050000
7,138,LA,28.054,110TH STREET WEST,810,3850,3150,710,3400,2750,34.77602636,-118.32566890000,34.77602636000,-118.32566890000
7,138,LA,36.874,JCT. RTE. 14 NORTH,980,4700,3800,980,4700,3800,34.77694462,-118.17062830000,34.77694462000,-118.17062830000
7,138,LA,43.418,"PALMDALE, JCT. RTE. 14 SOUTH",980,4700,3800,2850,35500,33000,34.776947,-118.16912400000,34.77694700000,-118.16912400000
7,138,LA,44.424,"PALMDALE, SIERRA HIGHWAY",2000,25500,23700,2050,25000,23500,34.57958713,-118.11651900000,34.57944961000,-118.11649610000
7,138,LA,44.692,"PALMDALE, 10TH STREET EAST",2000,24500,23000,1900,23100,21700,34.57962014,-118.11187230000,34.57950631000,-118.11188720000
7,138,LA,45.71,"PALMDALE, 20TH STREET EAST",1900,23100,21700,1800,22200,21100,34.57980318,-118.09411330000,34.57968421000,-118.09412520000
7,138,LA,46.73,"PALMDALE, 30TH STREET EAST",1800,22200,21100,1700,20700,19600,34.580281,-118.07622830000,34.58015013000,-118.07622830000
7,138,LA,47.251,"PALMDALE, 35TH STREET EAST",1700,20700,19600,1600,19500,18500,34.58025218,-118.06720310000,34.58013409000,-118.06720000000
7,138,LA,R48.52,50TH ST/PALMDALE BLVD,1650,20200,19000,1750,21900,20000,34.58031075,-118.04509900000,34.57993598000,-118.04542020000
7,138,LA,51.41,"PALMDALE, PEARLBLOSSOM HIGHWAY/AVENUE T",1250,15900,14500,1650,19600,18100,34.54274954,-118.03031340000,34.54273654000,-118.03049420000
7,138,LA,53.551,LITTLE ROCK CREEK,1600,18600,17200,1600,18600,17200,34.521256,-118.00390060000,34.52114954000,-118.00392440000
7,138,LA,56.17,96TH STREET EAST,1350,16100,14900,1400,16300,15000,34.52119916,-117.95810350000,34.52112771000,-117.95811370000
7,138,LA,60.17,LONGVIEW ROAD,1300,15300,14100,1200,13900,12800,34.50649486,-117.89661410000,34.50641259000,-117.89660070000
7,138,LA,63.68,165TH STREET EAST,1200,14000,12900,1200,14200,13100,34.5061706,-117.83544660000,34.50603718000,-117.83544060000
7,138,LA,69.3,JCT. RTE. 18,1300,15300,14000,930,9700,9200,34.49850528,-117.74002770000,34.49850528000,-117.74002770000
7,138,LA,74.973,LOS ANGELES/SAN BERNARDINO COUNTY LINE,770,10100,9500,,,,34.45168036,-117.65979200000,34.45168036000,-117.65979200000
8,138,SBD,0,LOS ANGELES/SAN BERNARDINO COUNTY LINE,,,,850,9900,9500,34.45168036,-117.65979200000,34.45168036000,-117.65979200000
8,138,SBD,2.906,PHELAN RD LT /GREEN RD RT,1200,13700,13200,1450,16700,16100,34.42626157,-117.61917850000,34.42622350000,-117.61926410000
8,138,SBD,5.764,SHEEP CREEK ROAD,1450,16700,16100,1750,20100,19400,34.402719,-117.57902400000,34.40271900000,-117.57902400000
8,138,SBD,6.662,JCT. RTE. 2 WEST,1700,20000,19300,2050,21200,18500,34.390807,-117.57625900000,34.39080700000,-117.57625900000
8,138,SBD,R15.203,JCT. RTE. 15,2050,21200,18500,510,5300,4600,34.31183277,-117.47488830000,34.31183277000,-117.47488830000
8,138,SBD,R23.959,JCT. RTE. 173 EAST,490,5100,4400,170,1700,1600,34.312365,-117.34631200000,34.31236500000,-117.34631200000
8,138,SBD,R26.478,CLEGHORN CANYON ROAD,170,1700,1600,170,1700,1600,34.28805758,-117.35525000000,34.28805758000,-117.35525000000
8,138,SBD,33.66,OLD MILL ROAD,170,1700,1600,180,1850,1750,34.258261,-117.29130940000,34.25826100000,-117.29130940000
8,138,SBD,35.74,WATERS DRIVE,180,1850,1750,580,6000,5650,34.247006,-117.30048800000,34.24700600000,-117.30048800000
8,138,SBD,36.27,"CRESTLINE, KNAPPS CUTOFF",580,6000,5650,280,2850,2700,34.24328595,-117.29447950000,34.24328595000,-117.29447950000
8,138,SBD,36.71,"CRESTLINE, CREST FOREST DRIVE",350,3600,3400,670,6900,6500,34.237997,-117.29138300000,34.23799700000,-117.29138300000
8,138,SBD,R37.848,JCT. RTE. 18,700,7200,6800,,,,34.2281923,-117.29025310000,34.22819230000,-117.29025310000
2,139,LAS,0,"SUSANVILLE, JCT. RTE. 36",,,,630,6400,6000,40.41549395,-120.64892330000,40.41549395000,-120.64892330000
2,139,LAS,1.42,LASSEN COLLEGE,440,4350,1450,130,1250,960,40.432813,-120.63552060000,40.43281300000,-120.63552060000
2,139,LAS,2.34,SUSANVILLE DUMP,130,1250,960,110,1250,620,40.444517,-120.62665300000,40.44451700000,-120.62665300000
2,139,LAS,61.46,COUNTY ROAD A-2,70,630,470,60,540,320,41.113433,-120.92140200000,41.11343300000,-120.92140200000
